time;throughput;snd_responsetime;rcv_responsetime
1424;2.0;11729.328112;11726.395392
1425;2.0;11729.909786;11721.637405
1426;111.0;472.432047774;1575.31796373
1427;1620.0;25.3420411358;15.2324642037
1428;1580.0;25.7561291461;15.1675234283
1429;1657.0;23.9391883116;15.1799923837
1430;1562.0;26.2721085908;15.5675201732
1431;1693.0;24.244500264;14.1946684799
1432;1566.0;26.2105456053;15.6158962531
1433;1347.0;29.8122840923;17.6661019843
1434;1604.0;26.0952379364;14.4150897783
1435;1708.0;26.4860493923;13.8314804644
1436;1669.0;24.2686597307;14.7313025549
1437;1677.0;23.5424000637;14.1866385297
1438;1612.0;25.2199707813;15.0322094838
1439;1743.0;25.7710395256;13.9727585151
1440;1715.0;24.0079833884;13.9791964817
1441;1684.0;24.5951538354;14.0484670259
1442;1691.0;24.249699305;14.7476206912
1443;1665.0;24.295129525;14.7977359186
1444;1274.0;33.2805312742;16.9568003032
1445;1716.0;25.7026850446;14.3861046637
1446;2029.0;20.6925549145;11.4501455359
1447;1907.0;22.0340889178;12.3810429089
1448;1618.0;24.4779227341;14.869442275
1449;1757.0;24.3056610973;13.8349079274
1450;1756.0;23.9087043407;13.4455648765
1451;1667.0;25.3659657253;14.364321736
1452;1610.0;25.7762059439;15.0296349842
1453;1664.0;25.2322673681;14.274675414
1454;1429.0;29.9692087717;15.6556361004
1455;432.0;57.9319932303;64.6987258143
1456;132.0;317.889430658;218.052985617
1457;55.0;266.91248792;51.6725493333
1458;2.0;3673.848916;3669.26787
1459;2.0;3673.421811;3660.662171
1460;17.0;3672.7664825;2692.096769
1461;2.0;9995.81238;9980.787987
1462;2.0;7515.806425;9979.67456
1463;2.0;7514.765058;9987.856507
1464;2.0;7516.412064;9977.272549
1465;2.0;7515.159465;9995.568494
1466;2.0;7516.067933;9970.850725
1467;8.0;7516.091527;8554.56104
1468;823.0;267.230206814;74.8022142468
1469;1689.0;25.6174490229;13.9404819501
1470;1649.0;24.9980916984;14.6365581461
1471;1696.0;24.8340642456;14.0791258845
1472;1621.0;25.3046600916;14.7974956865
1473;1577.0;26.1106298261;15.2393996288
1474;1606.0;25.2800626991;14.8709852366
1475;1619.0;26.0011724052;15.363055803
1476;1623.0;24.8349284524;14.956351311
1477;1708.0;24.4899137735;13.9390788942
1478;1735.0;24.0517738117;13.7324137067
1479;1600.0;25.5973092509;15.0383961563
1480;1715.0;24.0692989774;14.4801005022
1481;1346.0;29.5830775344;18.2655222369
1482;1683.0;24.5425848824;14.3441840677
1483;1701.0;24.6704623246;13.7653718727
1484;1502.0;27.1730785763;16.3183792082
1485;1595.0;25.6183050241;15.4739067746
1486;262.0;79.2125629639;39.4256702905
1487;1460.0;47.6569332254;23.5046482613
1488;2135.0;19.8952438175;10.9613594947
1489;2028.0;20.6099292828;11.4771516864
1490;1788.0;23.7410078581;13.4003897817
1491;1649.0;24.8665755888;14.274812021
1492;1718.0;26.1906607339;13.3244854086
1493;1752.0;24.3367336146;13.4363348358
1494;1711.0;24.7953353281;13.9441042007
1495;1706.0;25.5017486091;13.5188045305
1496;1690.0;23.9468690071;14.4575047578
1497;583.0;43.9307801047;43.1809743546
1498;175.0;199.220488933;149.639723887
1499;34.0;238.400019;123.940744111
1500;2.0;9970.04207;7864.117793
1501;2.0;9772.05336;7866.346273
1502;2.0;9771.052605;7867.799509
1503;2.0;9772.214007;7866.952597
1504;2.0;9771.292155;7869.527763
1505;2.0;10000.663438;7870.854349
1506;2.0;10000.791235;1.720842
1507;2.0;10000.332216;9769.581599
1508;303.0;639.537937125;492.808085261
1509;1731.0;23.8284310377;13.6676056992
1510;1661.0;26.4204369909;13.7717040595
1511;1615.0;26.3460759815;14.0142944511
1512;1730.0;25.9377874741;13.9276255391
1513;1642.0;24.0294716252;14.4262827369
1514;1689.0;25.8813852226;14.3681548264
1515;1705.0;23.8405326252;14.3543814965
1516;1612.0;24.7560362325;15.2602876664
1517;1666.0;24.6207869358;14.298789448
1518;1621.0;26.2434308678;14.5066730332
1519;1772.0;23.3591496834;13.7744570562
1520;1574.0;26.1991153433;15.408805526
1521;1636.0;26.7448546778;13.826008208
1522;1653.0;24.6578733732;14.9570013842
1523;1657.0;25.1512791113;14.3861712918
1524;1594.0;25.5755538079;15.3800915221
1525;1698.0;24.9307401687;13.8305969965
1526;1579.0;24.7358986571;16.1957033311
1527;1657.0;25.770105638;14.0649726433
1528;1042.0;40.9757058057;22.1298405361
1529;1877.0;22.5121907008;12.8260577424
1530;2028.0;20.757618163;11.6441811002
1531;1899.0;22.1264115603;12.5075444246
1532;1717.0;23.6212481829;13.8176175265
1533;1650.0;25.0590051841;14.3170961478
1534;1770.0;23.8779864147;13.6931675469
1535;1685.0;23.3382785656;14.5646509786
1536;1686.0;24.534449778;14.6988639911
1537;1473.0;27.8850776866;15.5185804177
1538;429.0;77.0587943188;51.1776304674
1539;178.0;211.780436051;101.663467681
1540;2.0;3706.066646;1.805505
1541;2.0;6924.294766;6918.988045
1542;2.0;6924.617402;6916.729549
1543;2.0;6924.671385;6918.148693
1544;2.0;6922.552111;6922.369357
1545;2.0;6923.647922;6917.731152
1546;213.0;1064.73574706;507.442964056
1547;1460.0;28.811527776;16.1002683127
1548;1657.0;25.6901941133;14.2457622888
1549;1598.0;25.1586445318;15.3866033543
1550;1662.0;25.146842395;14.5440973032
1551;1534.0;27.8186974651;15.3908434116
1552;1580.0;24.9287007894;15.1148704036
1553;1633.0;25.4475489891;14.6397578834
1554;1325.0;33.0503170743;17.9171042588
1555;1679.0;23.546972509;14.4691768566
1556;1728.0;24.7061869537;14.1896537389
1557;1709.0;25.063851754;13.6469924219
1558;1625.0;25.2040890862;14.4947433491
1559;1736.0;23.5131559296;14.4974358648
1560;1697.0;23.9402083056;13.4624352221
1561;1681.0;26.107412778;14.3563270886
1562;1658.0;23.9060283487;14.8454466871
1563;952.0;45.7547835595;24.2205099204
1564;1893.0;22.1622927138;12.5484120374
1565;2067.0;20.5833717997;11.3991284532
1566;1815.0;23.0221783405;12.8168361665
1567;1748.0;24.2656577577;13.872223543
1568;1759.0;23.9169033481;13.361946156
1569;1718.0;24.3261717577;13.8512208781
1570;1793.0;22.7133336117;13.5628976027
1571;1599.0;25.9711743711;15.0733853877
1572;1718.0;24.6573126608;13.765773575
1573;1721.0;24.3126507893;13.6981980788
1574;1170.0;26.40524175;14.022645874
1575;158.0;278.850904885;183.278863236
1576;40.0;587.2779535;376.399227667
1577;2.0;3886.070976;3881.040471
1578;2.0;3885.570167;3884.436025
1579;2.0;3885.042345;3879.986749
1580;18.0;3886.10486343;357.217697818
1581;2.0;11011.605268;11010.189796
1582;2.0;11011.037691;11009.652226
1583;2.0;11011.495866;11004.078891
1584;2.0;11012.045969;11010.121309
1585;2.0;11011.197959;11008.86491
1586;2.0;11010.092174;1.658104
1587;417.0;571.276971827;306.439110748
1588;1729.0;24.1788590052;14.1089355455
1589;1627.0;26.3073815157;14.3260139972
1590;1629.0;25.8252564416;14.5234893913
1591;1649.0;26.4366363839;14.0626803276
1592;1705.0;24.1782768097;13.8833856335
1593;1561.0;26.525229728;15.5368850828
1594;1659.0;23.8442488587;15.13788687
1595;1648.0;24.653298632;14.5995934143
1596;1634.0;25.0071252214;15.0871195064
1597;1701.0;25.1889821549;13.446965887
1598;1443.0;30.807365934;16.1206877443
1599;1206.0;35.7916015813;19.2108137475
1600;1385.0;30.7308858423;16.9134951367
1601;1549.0;26.6095486641;15.6157609981
1602;1611.0;24.5090613736;15.3280323383
1603;1234.0;36.5066162988;18.2067596569
1604;1968.0;21.1496337826;12.0417088217
1605;1372.0;31.5485963011;17.0590304875
1606;1772.0;22.5900157085;13.4979010374
1607;1791.0;24.0339904983;13.3330782022
1608;1691.0;24.3906579021;14.3528374119
1609;1789.0;24.4021319567;12.826549979
1610;1761.0;24.5948529728;13.1351856049
1611;1762.0;23.8399648927;13.5310629821
1612;1639.0;24.3604543201;14.0393937385
1613;194.0;195.812221308;102.163355651
1614;89.0;266.2052969;173.372062407
1615;2.0;5549.506676;5528.914082
1616;2.0;5550.602281;5548.608155
1617;2.0;5549.232657;5689.711737
1618;2.0;5550.463211;5542.083353
1619;30.0;5552.84137233;3236.73115933
1620;2.0;3820.397485;9323.6928
1621;2.0;3819.582646;9321.987508
1622;2.0;3819.694701;3811.050771
1623;289.0;606.116220131;197.270838174
1624;1739.0;24.4631416246;13.1844401431
1625;1684.0;24.7837548497;14.2293619955
1626;1725.0;25.0726937265;13.4910197811
1627;1624.0;25.4526815421;14.6876053089
1628;1690.0;25.1691411416;13.5334535725
1629;1621.0;25.0446556989;14.5868214201
1630;1741.0;24.9471210906;14.0197588131
1631;1669.0;24.0188781332;14.0891812016
1632;1718.0;24.8552394808;14.3998338735
1633;1685.0;24.4682434103;13.6916140294
1634;1617.0;24.8839979017;15.8918018924
1635;1755.0;24.2952101311;13.2774750664
1636;1638.0;26.048741533;14.6529053965
1637;1662.0;23.8362167048;14.4392348087
1638;1741.0;23.6939903936;14.0772820122
1639;1652.0;24.3739892188;14.5313158235
1640;1635.0;25.8298750911;15.0179496529
1641;1635.0;26.475033396;14.0471140653
1642;1634.0;25.9656382983;14.3303956416
1643;827.0;53.5277695036;27.312442245
1644;1328.0;33.4329040556;16.8945508212
1645;1838.0;22.9032052308;12.8704056359
1646;1859.0;21.6010482141;12.4534325562
1647;1705.0;23.5961275062;15.1194025939
1648;1700.0;24.5869910592;13.8929745444
1649;1736.0;23.9936964151;13.3653972411
1650;1520.0;26.0716427306;15.6488860966
1651;1597.0;27.4951551208;15.2964825628
1652;750.0;32.963173292;31.128393576
1653;206.0;204.535009574;85.0262881304
1654;90.0;356.8329464;202.976233233
1655;2.0;5747.248837;5743.825966
1656;2.0;5747.488268;5745.990205
1657;2.0;5748.779728;5745.967991
1658;2.0;5748.256345;5745.158922
1659;2.0;11068.841399;5746.625488
1660;5.0;11070.320939;4.291287
1661;2.0;11067.741008;11063.988824
1662;2.0;11068.838883;11065.364351
1663;2.0;11071.161049;11065.948881
1664;2.0;11069.647281;11055.520347
1665;551.0;309.568866519;348.702236968
1666;1552.0;27.1675447663;15.075930199
1667;1576.0;25.349204861;14.6326240076
1668;1664.0;26.0547731449;14.9004418172
1669;1654.0;25.2026920109;14.8958816431
1670;1457.0;29.2638632275;16.051381258
1671;1667.0;25.5392162602;14.2549298273
1672;1662.0;24.4477217473;14.67465955
1673;1788.0;23.2251006047;13.3291161572
1674;1649.0;24.6633102415;14.2193921541
1675;1775.0;24.0845284398;13.6472310178
1676;1642.0;25.6537401609;14.5251879078
1677;1681.0;26.2471043714;13.4759895031
1678;1641.0;25.3483996319;13.6668587562
1679;1747.0;25.3881467851;13.9444162889
1680;1693.0;23.5090203909;14.3436381545
1681;1052.0;38.7684239256;23.0969219536
1682;1808.0;22.4901298557;13.6083147706
1683;2002.0;20.9398236423;11.7847827799
1684;1914.0;22.0706918913;12.4474902063
1685;1737.0;23.879559372;13.3944180269
1686;1655.0;25.1923733169;14.9334018987
1687;1711.0;23.7672338837;14.0964516405
1688;1649.0;25.1569295644;14.7200234545
1689;1639.0;25.803404326;14.149899344
1690;1575.0;26.8892633479;14.7093484328
1691;831.0;56.1662015943;25.0850736782
1692;113.0;296.478814176;139.483008772
1693;90.0;394.007789867;170.74471745
1694;2.0;3675.784103;3675.394878
1695;2.0;3676.915323;3676.703393
1696;2.0;3676.902032;2.36058
1697;20.0;3676.893753;5.87749172727
1698;2.0;9115.471873;9131.529395
1699;2.0;9114.458774;9133.303406
1700;2.0;9116.124382;9132.01728
1701;2.0;9116.646792;9133.620227
1702;10.0;9115.5461815;2283.071711
1703;1063.0;106.677975698;168.346400952
1704;1699.0;24.5940708965;13.8389169513
1705;1625.0;24.9219309909;14.8776603439
1706;1609.0;24.4292614214;15.5888122425
1707;1723.0;24.4312975851;13.7026830741
1708;1593.0;24.7116137356;15.0080587254
1709;1647.0;25.1401585423;14.8600937985
1710;1573.0;27.2671131448;15.273335672
1711;1270.0;33.6322672547;18.2108021401
1712;1506.0;29.0685402857;15.275122015
1713;1615.0;25.7790989706;15.132734873
1714;1682.0;24.9966188495;14.10493779
1715;1645.0;25.3135195539;14.6603059253
1716;1637.0;24.7623837873;14.9580371748
1717;1632.0;23.7862822671;14.8372075111
1718;1091.0;38.4409859344;22.51157284
1719;1669.0;25.1609285307;14.5703739085
1720;1895.0;22.1421258246;12.6947836363
1721;1578.0;26.1518495549;15.34063502
1722;1615.0;25.3629987685;14.9206908586
1723;1607.0;26.0488854732;14.8978645047
1724;1618.0;25.3494324644;14.7602703557
1725;1664.0;24.1973259518;14.568190683
1726;1591.0;24.1687427505;15.8126808043
1727;1668.0;24.8173607442;15.01971889
1728;1681.0;23.7580789032;14.7412305717
1729;622.0;51.1681673223;30.8379666764
1730;187.0;198.57464935;114.530979457
1731;92.0;450.384285581;143.260270508
1732;2.0;5588.422083;5577.905703
1733;2.0;5589.087199;5576.74823
1734;2.0;5587.641282;5585.007297
1735;2.0;5586.701476;5586.879726
1736;5.0;5589.28825575;5586.470609
1737;36.0;5588.8798325;939.383963083
1738;2.0;2918.167382;8457.766396
1739;120.0;655.944122351;711.617938012
1740;1676.0;25.3965242847;14.2509964354
1741;1727.0;24.251877768;13.8209403624
1742;1760.0;23.4146258065;13.4704128427
1743;1635.0;25.3761405737;15.0178926784
1744;1738.0;23.1196010052;14.0294391331
1745;1610.0;24.5760801883;15.0394747291
1746;1696.0;24.5622786203;14.5705249921
1747;1680.0;25.3957948614;13.7891780793
1748;1618.0;25.4865310037;14.0708497225
1749;1678.0;25.9076684991;14.5787526114
1750;1705.0;25.2041865472;13.4244936093
1751;1595.0;25.8894031679;15.4004087607
1752;1716.0;23.9193162526;14.0351870998
1753;1633.0;24.1811765117;14.5421900668
1754;1708.0;25.5665211614;14.1954207417
1755;1637.0;25.4149157945;14.5447585101
1756;1729.0;23.7561962457;14.0576577472
1757;918.0;45.2131621495;25.9271766499
1758;1818.0;23.2517057821;13.196003936
1759;2014.0;20.8321987287;11.7148108386
1760;1949.0;21.6181426344;12.1880768105
1761;1743.0;23.8441063821;13.7353235938
1762;1701.0;24.7220185401;13.9616996823
1763;1698.0;24.8261824261;14.0539665566
1764;1674.0;24.8644304797;14.1548952367
1765;1644.0;24.9339766131;14.7612346661
1766;1687.0;24.2191825876;14.3179821034
1767;1304.0;24.1601827557;14.9416645128
1768;181.0;281.355158544;157.116362685
1769;143.0;269.106791581;125.47595496
1770;2.0;8226.857931;8227.621795
1771;2.0;8228.678592;8216.412704
1772;2.0;8228.013985;8224.905321
1773;2.0;8227.097536;8226.472584
1774;2.0;8228.157974;8221.602471
1775;2.0;8230.64997;8223.928525
1776;2.0;8231.197512;8220.907738
1777;23.0;8230.66111775;1649.3378748
1778;4.0;10690.771569;13.753896
1779;2.0;10690.805778;2.270966
1780;627.0;305.88433371;109.08030505
1781;1525.0;25.1751361599;16.4623278539
1782;1597.0;25.5698382398;14.8487010623
1783;1677.0;25.4023621311;14.3275877938
1784;1559.0;25.3007382788;15.8789358653
1785;1630.0;25.029425558;14.5482289604
1786;1575.0;26.3108228553;16.0856422606
1787;1500.0;27.6611663877;15.3966471143
1788;1612.0;25.1674481352;14.8522519785
1789;1646.0;25.1848751261;15.5104541338
1790;1785.0;23.7774936584;13.0469925364
1791;1591.0;25.7068064361;15.6037405401
1792;1779.0;23.5758097107;13.2564162837
1793;1655.0;25.0518770357;14.5671744132
1794;1693.0;24.0994916439;14.383869
1795;1748.0;24.2325122547;13.2572611165
1796;1641.0;24.8390799693;15.1416842013
1797;1419.0;30.2220413851;15.8777031338
1798;1237.0;35.1176491232;19.3204795443
1799;1877.0;21.8842660266;12.7624393161
1800;2054.0;20.329476048;11.6219278083
1801;1755.0;24.0627887364;13.4066258021
1802;1760.0;24.686091835;13.258929564
1803;1703.0;24.3574896305;13.9461030398
1804;1666.0;25.7369107989;14.0998504964
1805;1736.0;24.1045818733;13.8131943603
1806;1438.0;28.8630181033;16.3169795723
1807;594.0;76.3721885099;37.83168625
1808;167.0;184.733128702;91.1149554364
1809;90.0;392.337812167;184.969256033
1810;2.0;10303.367517;7423.590471
1811;2.0;10304.762451;7425.118691
1812;2.0;10303.459383;7423.687426
1813;2.0;10304.101217;7425.104121
1814;2.0;10303.525532;10299.100678
1815;2.0;10304.512577;10298.700205
1816;2.0;10302.549561;10302.5653
1817;2.0;10305.075599;10301.232037
1818;2.0;10304.830878;10302.320498
1819;264.0;956.457562593;318.529535636
1820;1555.0;26.6364555988;15.4808884101
1821;1654.0;26.1812955648;14.260521978
1822;1677.0;25.1578168387;14.1306089066
1823;1639.0;25.3684813523;14.5138549059
1824;1545.0;27.4375589942;15.5146493848
1825;1666.0;24.0572442577;14.8551163483
1826;1594.0;26.3276215376;15.0301986064
1827;1681.0;24.7846896143;14.1622676985
1828;1606.0;24.8854985399;14.8550687854
1829;1667.0;25.4236811906;15.0928414761
1830;1592.0;24.960676617;14.590731355
1831;1648.0;25.8702247889;14.5517332489
1832;1634.0;25.1704906667;15.2318904338
1833;1675.0;25.1760854057;14.0752149012
1834;1636.0;24.3147327902;14.6170096916
1835;1664.0;24.2390773813;15.2034370451
1836;1634.0;25.3821499743;14.825929742
1837;979.0;42.820877568;23.0169570216
1838;1829.0;23.4833345523;13.5143281175
1839;1927.0;21.5720513187;12.3830535431
1840;1819.0;23.0290408497;12.9583926719
1841;1553.0;26.3808322102;15.6453624283
1842;1617.0;25.1152711282;14.9327140084
1843;1621.0;25.2991732699;15.0914929222
1844;1621.0;25.5805656071;14.8882434714
1845;1640.0;24.6922539693;14.8399223002
1846;1650.0;25.4289892128;14.6886798661
1847;1600.0;23.7118641927;15.4555174322
1848;552.0;82.2376132842;35.470888542
1849;246.0;165.585494439;95.7814525183
1850;2.0;5884.69401;5883.631927
1851;2.0;5885.160877;5879.87958
1852;2.0;5884.259737;5880.851951
1853;2.0;5886.751594;5873.690077
1854;2.0;9810.250946;5882.644425
1855;3.0;9809.784947;5881.824818
1856;2.0;9810.704235;3633.36254
1857;2.0;9810.45985;3632.350272
1858;2.0;9809.356645;3632.792863
1859;115.0;2013.64725508;1302.42232
1860;1686.0;25.6502375554;14.0523008233
1861;1747.0;24.4977476833;13.6179895403
1862;1683.0;24.3932218922;14.0174412426
1863;1655.0;25.6197259385;14.2298262459
1864;1654.0;25.5656753435;14.8089696585
1865;1609.0;27.0715750976;14.1639235178
1866;1700.0;24.9219474319;14.0028431057
1867;1554.0;25.0422336628;15.8032561066
1868;1691.0;24.4394246857;14.677919893
1869;1638.0;24.3660925298;15.1415532387
1870;1742.0;24.1515902353;13.7741981383
1871;1670.0;25.9674994319;13.8883450567
1872;1663.0;25.5911881735;14.0408347418
1873;1746.0;23.4113613549;13.8165985483
1874;1651.0;25.1122243533;14.9597834732
1875;1594.0;26.4580836742;14.3643974497
1876;1689.0;24.6360507215;14.5737477469
1877;1122.0;38.8106981197;20.6749289625
1878;1837.0;22.4308299902;13.0463774988
1879;2108.0;20.3176593248;11.0954011366
1880;1810.0;22.20475711;13.26387804
1881;1734.0;24.489355644;13.8456285597
1882;1667.0;24.4055605758;14.9530149677
1883;1653.0;23.8161643172;14.3353513078
1884;1746.0;24.770296853;13.8149709854
1885;1668.0;24.4167001145;14.5364573147
1886;1591.0;24.6151067266;15.9791847001
1887;1716.0;24.2808168183;13.9023451046
1888;212.0;212.932436672;95.4879136149
1889;121.0;392.544141205;114.385886377
1890;43.0;308.782643786;163.917452931
1891;2.0;7749.423768;7747.882304
1892;2.0;7749.671601;1.88998
1893;2.0;7749.573286;2.821198
1894;2.0;7751.051738;3.255848
1895;2.0;7750.037287;4.508125
1896;2.0;7750.343657;5.048035
1897;7.0;7750.67090233;8.2398725
1898;2.0;11506.839173;11502.203763
1899;2.0;11507.095846;11500.77602
1900;2.0;11509.450816;11502.352307
1901;428.0;389.191389134;541.313711601
1902;1680.0;25.1616361968;14.1342681499
1903;1599.0;26.3037179456;14.8979497711
1904;1627.0;24.3893219031;15.3173015
1905;1594.0;26.2790390576;14.8656595455
1906;1626.0;24.8709326838;14.7362520055
1907;1452.0;30.3340261381;16.2355656153
1908;1714.0;24.1775343868;13.9567886254
1909;1666.0;24.7713543564;14.532117706
1910;1640.0;26.2443042505;14.0600888624
1911;1612.0;24.7495577523;15.6471351849
1912;1631.0;25.4397387015;14.0132268166
1913;1653.0;25.3430593912;15.3195887749
1914;1619.0;24.8060650967;15.2311789692
1915;1757.0;24.7286773901;13.1108813239
1916;1677.0;24.2318922244;13.7716974968
1917;1706.0;24.7887965509;14.567428419
1918;1619.0;25.7141791282;14.7268061687
1919;1166.0;34.992496567;19.0124036967
1920;1690.0;26.075515694;15.0787548892
1921;1875.0;22.4538713625;12.441871752
1922;1887.0;23.1180519637;12.3862115251
1923;1380.0;30.0350741875;17.1486278548
1924;1745.0;23.1985381009;13.5687474957
1925;1660.0;25.6813187043;14.7025270844
1926;1688.0;24.2963525509;14.4569489705
1927;1617.0;24.5058794954;15.2077409507
1928;1552.0;25.5952921073;16.3887143184
1929;761.0;47.3476581176;31.0852445929
1930;133.0;227.977232111;109.182116523
1931;89.0;347.936773633;200.689901271
1932;2.0;10516.382328;3674.352603
1933;2.0;10514.125115;3675.716692
1934;4.0;10515.919731;3674.95132367
1935;2.0;10516.183875;10513.509498
1936;2.0;10516.669046;10510.19631
1937;2.0;10516.35682;10511.762223
1938;2.0;10516.319412;10507.996805
1939;2.0;10518.493135;10505.093192
1940;2.0;10517.358193;10511.736245
1941;116.0;1788.47480366;966.379582436
1942;1642.0;25.6040255582;14.5107394973
1943;1685.0;23.9963387562;14.0755360956
1944;1682.0;25.094366087;14.4866498141
1945;1636.0;25.81557026;14.5547354604
1946;1651.0;24.9927910829;14.7029812263
1947;1599.0;25.7638671287;15.1821547178
1948;1621.0;25.9229139483;14.4920938332
1949;1607.0;25.4892462384;15.2165358846
1950;1690.0;24.2197157208;14.4006319262
1951;1614.0;25.013412655;15.3318741856
1952;1683.0;24.2445947094;14.566790754
1953;1603.0;26.1646995963;14.6818010762
1954;1682.0;23.0865905312;14.1211967441
1955;1680.0;24.1660170751;15.2877502658
1956;1671.0;23.4278609044;15.1045748038
1957;1658.0;24.3656696245;14.6877205299
1958;1585.0;27.1322851932;14.9302530038
1959;1658.0;25.8472100955;13.9749220326
1960;1461.0;27.6787826854;16.0409754459
1961;1154.0;38.5860618961;20.6465129727
1962;1852.0;22.5269107201;12.8955406256
1963;1900.0;21.6988140819;12.6554050158
1964;1800.0;23.1005486883;13.5424310367
1965;1659.0;24.4970378643;14.7800465487
1966;1702.0;23.7077192168;14.2444100204
1967;1639.0;24.9774652113;14.7250078706
1968;1594.0;26.082227409;15.2103492743
1969;1594.0;25.3520164877;15.6718065586
1970;1613.0;24.624370326;15.262350043
1971;1401.0;24.7797731906;14.9593274368
1972;108.0;284.994496462;200.731245043
1973;181.0;216.384295033;170.87574215
1974;2.0;4533.891172;1.688926
1975;2.0;9477.818029;9473.167076
1976;2.0;9477.106556;9474.025026
1977;2.0;9468.911248;9467.79685
1978;2.0;9477.527406;9476.513463
1979;2.0;9479.745762;9473.866088
1980;2.0;9478.101071;9475.48072
1981;2.0;9479.197499;9463.161652
